PassageID,Title,Author,Total termFreq,termFreq(adjoin),termFreq(amus),termFreq(appear),termFreq(art),termFreq(bank),termFreq(beauti),termFreq(beautifulli),termFreq(bend),termFreq(broken),termFreq(build),termFreq(canva),termFreq(cascad),termFreq(catch),termFreq(chiefli),termFreq(colour),termFreq(confid),termFreq(cours),termFreq(cover),termFreq(degre),termFreq(eleg),termFreq(examin),termFreq(exquisit),termFreq(ey),termFreq(fall),termFreq(feet),termFreq(fide),termFreq(fine),termFreq(follow),termFreq(form),termFreq(gener),termFreq(genuin),termFreq(give),termFreq(grandeur),termFreq(hang),termFreq(hill),termFreq(hollow),termFreq(idea),termFreq(landscap),termFreq(littl),termFreq(magnific),termFreq(mention),termFreq(natur),termFreq(nobl),termFreq(object),termFreq(open),termFreq(overhung),termFreq(paint),termFreq(painter),termFreq(part),termFreq(peculiar),termFreq(pictur),termFreq(picturesqu),termFreq(produc),termFreq(rang),termFreq(retir),termFreq(river),termFreq(rock),termFreq(romant),termFreq(rule),termFreq(scene),termFreq(seat),termFreq(spot),termFreq(sublim),termFreq(surround),termFreq(travel),termFreq(tree),termFreq(vari),termFreq(varieti),termFreq(view),termFreq(walk),termFreq(water),termFreq(white),termFreq(wind),termFreq(wood),termFreq(woodi),Publication Year,Volume Number,Total Volumes,Imprint,Publication Place,Total Pages,Gender,Birth Year,Death Year,Popular Authors,short_excerpts
1132800100_000069,"A narrative of the British embassy to China, in the years 1792, 1793, and 1794; containing the various circumstances of the embassy, with accounts of customs and manners of the Chinese; ... By Æneas Anderson, ...","Anderson, Aeneas",80,0,0,6,0,2,7,0,0,0,3,0,0,0,0,2,0,0,1,0,2,0,0,1,0,1,4,5,0,4,1,0,1,1,1,3,0,0,0,0,1,0,1,0,1,1,0,1,0,1,0,0,1,0,0,0,9,1,0,0,2,0,2,0,2,0,2,0,3,1,1,1,1,1,2,0,1795,1,1,"Dublin : printed by William Porter, for P. Wogan, P. Byrne, W. Jones, B. Dugdale, G. Folingsby, and J. Potts, Jun., 1795.",Dublin,325,unknown,,,FALSE,"as well as to be furnished with a body of those men whose employment it is to tow the junks. They wore a kind of uniform, and had red caps on their heads, by which their laborious profefion is known and diftinguiflecd. Our eyes were very ( 99) very much"
1115800107_000181,"Encyclopaedia; or, A dictionary of arts, sciences, and miscellaneous literature ... Compiled from the writings of the best authors, in several languages ... Illustrated with five hundred and forty-two copperplates. ...",,96,0,0,4,0,4,5,0,1,2,2,0,1,0,0,0,0,3,1,0,0,0,0,2,1,0,4,1,0,5,0,0,2,0,1,2,3,2,0,2,0,0,2,2,0,2,0,0,0,5,0,0,0,0,1,1,10,0,0,0,4,0,1,0,0,0,2,0,3,1,0,9,0,2,3,0,1798,7,18,"Philadelphia : Printed by Thomas Dobson, at the stone house, no 41, South Second Street, M.DCC.XCVIII. [1798] (Copy-right secured according to law).",Philadelphia,414,unknown,,,FALSE,"be favoured, by keeping down the banks on the fides . On the same principle, if the lake be too small, a low shore will, in appearance , increase the extent. But it is not necessary that the whole scene be N I N G. Part I; bounded: if form"
0179500300_000153,"General view of the agriculture in the county of Perth: with observations on the means of its improvement. By James Robertson, D. D. Minister at Callander in the county of perth. Drawn up for the consideration of the Board of Agriculture and internal improvement.","Robertson, James           1812",89,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,2,2,8,1,0,1,2,0,1,3,4,2,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,8,2,0,1,2,0,0,0,1,4,0,3,3,7,8,1,2,4,0,1799,1,1,"Perth : printed by order of the Board of Agriculture, for James Morison, and sold by Will. Morison, Bookseller, M,DCC,XCIX. [1799].",Perth,602,unknown,,,FALSE,"1747, made the cartle of Athol the pride and defence of the country, were suited to the rude grandeur of the mountains around it and gave the place such a venerable air of antiquity. Near the pass of Killicrankie and below the house of Or rat, the place is (hewn,"
0966000400_000023,"An essay on landscape; or, the means of improving and embellishing the country round our habitations. Translated from the French of R. L. Gérardin Victe D'Ermenonville.",René de Girardin,89,0,0,0,0,1,2,0,0,0,10,0,1,0,0,2,0,3,0,0,0,0,0,1,1,0,1,1,1,8,2,0,4,0,0,0,0,4,3,2,1,0,2,0,1,1,0,1,0,0,0,1,1,3,0,0,2,0,0,2,0,0,0,0,3,0,2,1,2,4,0,11,0,2,2,0,1783,1,1,"London : printed for J. Dodsley, Pall-Mall, M.DCC.LXXXIII. [1783].",London,220,male,1735,1808,FALSE,"to determine their situation, their form , their extent, and the ornaments of their banks , according only to their general or particular effet; the fiillnefs of there waters may become an advantage, by reflecting a clearer picture of the beautiful objets which surround them. The overplus water may in"
0085100302_000311,"England displayed. Being a new, complete, and accurate survey and description of the Kingdom of England, and principality of Wales. Containing, I. A full and ample Account of whatever is remarkable in every County, City, Town, Village, Hamlet, and Parish in England and Wales. II. Description of the various Manufactures and other useful Arts established in different Parts of this Kingdom. III. Accounts of the Nature and Produce of the various Kinds of Land, with a complete History of the modern Improvements in Agriculture, Gardening, &c. IV. An historical Account of all the Forts, Castles, Roman Military Ways, Docks, Harbours, Creeks, Bays, &c. with the Particulars of their ancient and present State. V. A full Description of all the natural and artificial Curiosities of this Kingdom; such as Rocks, Mines, Caverns, Lakes, Grottos, Fossils, Minerals, Abbeys, Cathedrals, Churches, Palaces, and the Seats of the Nobility and Gentry. VI. A faithful Narrative of all Improvements made in the Roads, Rivers, and Canals of this Kingdom, for the Convenience of Travelling, and the Benefit of Inland Navigation. The whole forming such an accurate and comprehensive Account of this Country, as has never yet been published, and will be equally entertaining and instructive. By a society of gentlemen: Each of whom has undertaken that Part for which his Study and Inclination has more immediately qualified him. The particulars respecting England, revised, corrected, and improved, by P. Russell, Esq; and those relating to Wales, by Mr. Owen Price.",Society of Gentlemen,92,0,0,2,0,0,1,3,0,1,0,0,0,1,0,1,0,0,2,0,0,0,0,2,0,3,5,3,1,1,0,0,1,0,2,4,1,0,0,1,0,1,0,2,0,1,0,0,0,2,0,0,1,0,1,1,1,11,1,0,0,0,1,0,1,1,2,0,1,8,2,4,2,0,13,0,1769,2,2,"London : printed for the authors, by Adlard and Browne, Fleet-Street: and sold by S. Bladon, No. 28, T. Evans, No. 54, and J. Coote, No. 16, in Pater-Noster Row; W. Domville, and F. Blythe, at the Royal Exchange, MDCCLXIX. [1769].",London,381,unknown,,,FALSE,"filali riling ground, within the amphitheatre of morun to the mines, is a ridge of rude craggy irocks, extending rains, and has been lately planted. The view of the near four miles; and on the right is Kelwick lak, lake froim hence is very beautiful : you have a moult"
0885200900_000017,"A guide to the lakes, in Cumberland, Westmorland, and Lancashire. By the author of The antiquities of Furness.","West, Thomas",66,0,0,2,1,2,5,1,0,1,0,0,0,0,0,1,0,0,0,0,2,0,0,1,0,0,1,1,3,3,0,0,0,0,3,2,0,0,0,2,2,0,3,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,2,1,2,2,1,0,2,0,4,5,0,3,0,1,3,1,1793,1,1,"London : printed for W. Richardson, under the Royal Exchange; J. Robson, and W. Clarke, New Bond Street; and W. Pennington, Kendal, 1793.",London,328,male,,,FALSE,"all that is beautiful , grand, and sublime . The immediate space is much cultivated. The variety of hanging grounds are immense, consisting of woods , groves, and enclosures, all terminating in rocky uplands of various forms . It spreads out above in a beautiful variety of waving enclosures, intermixed"
1705500102_000002,"The Antiquarian repertory: A miscellany, intended to preserve and illustrate several valuable remains of old times. Adorned with elegant sculptures.",,92,0,0,2,0,1,0,0,1,1,3,0,0,0,0,1,0,0,2,1,1,0,0,5,0,1,3,2,2,10,3,0,3,0,1,3,0,1,2,1,0,0,1,0,0,4,0,0,0,1,0,0,0,1,1,0,1,0,0,0,3,0,1,0,0,0,4,1,1,5,1,10,1,4,2,0,1775,2,4,"London : Printed for the proprietors, and sold by Francis Blyth, No. 87, Cornhill; and T. Evans, No. 54, Paternoster-Row, 1775.",London,315,unknown,,,FALSE,"objeas which strike the eye . The vigorous and manly old. age of these foresters, gives an air of antiquity, and forms the charaaeriffic of the domain. Towards the right hand on the rising of the ground, about halfway between the centre and circumference of the park, a wood of"
0139000900_000045,"The norfolk tour: or, traveller's pocket companion. Being a concise description of all the principal towns, as well as of the noblemens and gentlemens seats And other Remarkable Places. in the county of Norfolk. Compiled from the most authentic Histbrians and modern Travellers, and corrected to the present Time. To which are added, An Index Villaris for the County, and a List of the Palaces and chief Seats in England.",Richard Beatniffe,78,0,0,1,0,2,8,0,0,2,0,0,2,0,0,1,0,0,0,0,1,0,0,0,0,0,1,2,0,4,0,0,0,0,1,5,0,0,5,2,0,0,0,0,0,3,0,0,0,3,0,0,0,0,1,1,0,1,0,0,2,3,0,0,0,1,1,2,2,5,1,5,0,4,4,2,1786,1,1,"Norwich : printed and sold by R. Beatniffe, in Cockey-Lane, MDCCLXXXVI. [1786].",Norwich,262,male,1740,1818,FALSE,"panion, 300l. The adoration of the shepherds, by old Palma, 2 0o, The Holy Family, by ditto, 2001 A moonlight landscape , with a cart overturning, by Rubens, 3001 A nymph and shepherd, by Carlo Cignani, 200oo. Two women, an emblematical pitlare, by Paris Bourdon, zool. Abraham, Sarah, andhagar, by"
0634800400_000029,"A journey into Cornwall, through the counties of Southampton, Wilts, Dorset, Somerset & Devon: interspersed with remarks, Moral, Historical, Literary, And Political. By George Lipscomb.",George Lipscomb,61,0,1,3,1,1,2,1,1,0,0,0,2,0,0,1,0,1,2,1,1,0,0,0,0,0,0,1,0,3,1,0,1,1,0,4,0,1,0,4,0,1,2,0,0,1,0,0,0,1,0,0,0,0,1,1,4,4,1,0,3,0,0,1,0,0,2,0,0,2,0,0,1,1,1,0,1799,1,1,"Warwick : printed and sold by H. Sharpe; and F. & C. Rivington, No. 62, St. Paul's Church-Yard, London, 1799.",Warwick,377,male,1773,1846,FALSE,"an extensive opening to the right, stretching round to the northeast, and presenting a view of large enclosures of arable and pasture; beyond which, blue hills form the horizon, with aspiring heads inveloped in the clouds. The country on the opposite side assumes a wilder appearance ; the trees ,"
0554000600_000020,"Picturesque views on the River Wye, from its source at Plinlimmon Hill, to its junction with the Severn below Chepstow: with observations on the public buildings, and other works of art, in its vicinity: By Samuel Ireland, Author of ``a Picturesque Tour through Holland, Brabant, and part of France;'' and, Of ``picturesque Views on the Rivers Thames, Medway, ``warwickshire Avon,'' &c.","Ireland, Samuel",72,1,0,1,2,2,6,0,0,0,0,0,0,1,0,0,0,2,0,0,2,0,0,0,1,0,1,0,0,5,3,0,3,0,0,2,0,1,2,2,0,0,1,0,2,0,0,1,0,2,0,0,1,0,1,0,5,0,0,0,4,1,1,1,2,0,0,1,2,7,0,1,1,0,0,1,1797,1,1,"London : published by R. Faulder, New Bond Street; and T. Egerton, Whitehall, 1797.",London,194,male,,,FALSE,"Spanifi; gravity, with a silver dish in each hand, filled with rarities; and a little basket on i his arm as a reserve, when making his obeisance he thus speaks: May it please ·- Vor majesty, if the four elements could 4: have been robbed to have entertained your ""Majesty("
0076202000_000016,"A guide to the lakes, in Cumberland, Westmorland, and Lancashire. By the author of the antiquities of Furness.","West, Thomas",79,0,0,0,1,2,6,1,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,3,0,1,3,2,1,0,0,0,1,0,4,3,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1,0,0,3,0,0,2,2,0,1,2,1,2,0,3,8,0,6,2,1,8,0,1789,1,1,"London : printed for W. Richardson, under the royal exchange; J. Robson, New Bond Street; and W. Pennington, Kendal, 1789.",London,327,male,,,FALSE,"with a variety of grounds rising in an exceedingly bold manner. The objets are beautifully diversified amongst themselves, and : contratfted by the finest exhibition of rural elegane' (cultivation, and pasturage, waving woods , and hoping enclosures, adorned by nature , and improved by art ) under e2 ""' iche"
1759400201_000041,"Observations, relative chiefly to picturesque beauty, made in the year 1772, on several parts of England; particularly the mountains, and lakes of Cumberland, and Westmoreland. Second edition. ... By William Gilpin, ...",William Gilpin,91,0,0,6,0,0,8,1,0,3,0,1,0,0,1,0,0,1,0,0,2,2,0,2,3,0,2,0,0,3,1,0,2,1,0,1,0,3,0,3,0,0,0,0,2,0,0,0,0,7,2,0,0,0,1,0,2,2,4,0,1,1,2,0,0,0,0,1,2,10,0,5,0,1,2,0,1788,1,2,"London : printed for R. Blamire, 1788.",London,294,male,1724,1804,TRUE,houfe fltood on caftle hill above Keswick; where the antiquarian traces also the vestiges of a Roman fort. But an heiress of derwent water marrying into the family of the Ratcliffs; the family seat was removed from Keswick to Dilfton in Northumberland. As the boundaries of this lake are more
0183800601_000008,"The poetical works of Will. Shenstone. In two volumes. With the life of the author, and a description of the Leasowes. ...",William Shenstone,91,1,0,3,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,4,1,0,2,4,1,2,0,0,1,0,5,7,0,0,2,1,0,3,0,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,8,6,2,0,0,0,6,2,0,3,2,7,0,6,3,0,1778,1,2,"Edinburg : at the Apollo Press, by the Martins. Anno, 1778.",Edinburgh,203,male,1714,1763,TRUE,"of the compartments you have a simple scene of a cottage, and a road winding behind a farmhouse half covered with trees , upon the top of some wild hoping ground; and in another a view of the town, appearing from hence as upon the shelving banks of a large"
1367100111_000206,"The English review, or An Abstract of English and foreign literature.",Gilbert Stuart,90,0,0,4,0,3,2,1,0,1,0,0,0,0,0,0,0,1,2,0,0,0,0,1,9,3,2,0,0,5,2,0,2,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,2,0,0,1,0,0,0,4,10,2,0,4,3,0,0,0,2,0,1,3,1,2,8,0,0,4,1,1783,11,26,"London [England] : printed for J[ohn]. Murray, no. 32. Fleet-Street, M,DCC,LXXXIII. [1783]-M,DCC,XCV. [1795].",London,496,male,1741,1786,FALSE,"which he hadl just been contemplating iin his native lanld. between d~umfr ies and Moffat he found not a single hoofe which cotild afford him tolerable accorriniodation. But the eye of' the traveller is gradually relieved, and he finds comfort on the banks of the Clyde i from livbence he"
1006200400_000038,"A guide to the lakes, in Cumberland, Westmorland, and Lancashire. By the author of The antiquities of Furness.","West, Thomas",74,0,0,2,0,1,1,0,0,4,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,2,3,2,1,1,0,0,2,0,2,3,0,0,1,2,0,0,1,0,1,3,0,1,0,2,0,1,1,0,0,0,1,6,0,0,3,0,0,1,0,0,1,1,3,4,0,5,0,2,6,0,1784,1,1,"London : printed for B. Law, Ave Mary Lane; Richardson and Urquhart under the Royal Exchange; J. Robson, New Bond Street; and W. Pennington, Kendal, 1784.",London,302,male,,,FALSE,"and betwixt them, a ltupendous amphitheatre of mountains, whose tops are all broken and dissimilar, and of different hues, and their bases bales skirted with wood , or clothed with verdure. In the centre point of this amphitheatre, is a huge pyramidal broken rock , that seems with its figure"
1759600200_000002,"Observations on the River Wye, and several parts of South Wales, &c. relative chiefly to picturesque beauty; made in the summer of the year 1770, By William Gilpin, ...",William Gilpin,72,0,0,2,1,2,3,0,0,0,0,1,0,0,0,1,0,0,0,1,1,2,0,1,0,0,0,0,1,0,2,0,0,0,0,4,0,0,3,3,0,2,3,1,2,1,0,2,0,1,0,1,0,0,1,0,3,0,0,1,2,0,1,0,0,1,3,1,1,9,0,0,3,1,3,1,1782,1,1,"London : printed for R. Blamire. Sold by B. Law; and R. Faulder, 1782.",London,122,male,1724,1804,TRUE,"regard, and esteem, Your most obedient, And very sincere, Humble Servant, WILLIAM GILPIN. bz CONTENTS. SEC T. I. GENERAL PURPOSES of travelling -- end proposed in this tour lord cadogan's wallingford road -- shillingford witney burford piaure of the mvore famiy view at barrington north leach leckhampton hills glocefter rofs."
0686500203_000035,"A tour through the island of Great Britain. Divided into circuits or journies. Containing, I. A description of the principal cities and towns, their Situation, Government, and Commerce. II. The Customs, Manners, Exercises, Diversions, and Employments of the People. III. The Nature and Virtue of the many Medicinal Springs with which both Parts of the United Kingdom abound. IV. An ample Description of London, including Westminster and Southwark, their Bridges, Squares, Hospitals, Churches, Palaces, Markets, Schools, Libraries, Shipping in the Thames, and Trade, by means of that noble River, &c. V. The Produce and Improvement of the Lands, the Trade, and Manufactures. VI. The Sea Ports and Fortifications, the Course of Rivers, and the Inland Navigation. Vii. The Public Edifices, Seats, and Palaces of the Nobility and Gentry. Viii. The Isles of Wight, Scilly, Portland, Jersey, Guernsey, and the other English and Scotish Isles of most Note. Interspersed with Useful Observations. Particularly fitted for the Perusal of such as desire to Travel over the Island. Originally begun by the celebrated Daniel De Foe, continued by the late Mr. Richardson, Author of Clarissa, &c. and brought down to the present time by gentlemen of eminence in the literary world. ...",Daniel Defoe,76,0,0,2,0,1,0,0,0,3,2,0,0,0,0,1,0,1,2,0,1,0,0,2,1,1,2,8,0,0,0,0,0,0,3,3,0,1,0,0,1,0,0,1,0,0,0,1,0,2,0,0,0,0,0,0,2,2,2,0,2,2,2,0,1,0,4,1,1,4,2,3,1,1,7,0,1778,3,4,"London : printed by W. Strahan, J. F. and C. Rivington, J. Buckland, R. Baldwin, T. Longman, T. Caslon, J. Richardson, T. Lowndes, W. Stuart, T. Becket, S. Bladon, T. Cadell, E. and C. Dilly, J. Nichols, W. Flexney, W. Goldsmith, G. Burnet, and J. Bell, 1778.",London,434,male,1660,1731,TRUE,"fine stone bridge over the Diun, which is here increased by the river Rather; from whence the town took its name. The church of Rotberham was built at the charge of 7thmas Scott, archbishop of orrk, in' the time of tlenry VII not far from which, he also founded and"
0161600106_000002,"The habitable world described, or the present state of the people in all parts of the globe, from north to south; shewing the situation, extent, climate, ... including all the new discoveries: ... With a great variety of maps and copper-plates, ... By the Rev. Dr. John Trusler. ...",John Trusler,97,0,0,1,1,2,2,0,0,1,3,0,3,0,0,3,0,0,1,0,0,0,0,0,1,0,1,0,1,8,1,0,0,0,1,0,0,0,2,1,1,0,5,0,1,2,0,0,0,5,0,0,0,2,0,0,5,8,0,0,3,0,0,0,2,0,8,1,2,5,1,11,0,1,1,0,1788,6,20,"London : printed for the author, at the Literary-Press, no. 62, Wardour-Street, Soho; and sold by all booksellers, 1788-97.",London,371,male,1735,1820,TRUE,"one arrangement produces m: ny representations) they disperse, in the same manner, at tle feral points of view , buildings , which, for 7  for their use, point out the time of day, for enjoying the scene in its perfection. As the climate of China is very hot, they"
0085700200_000034,"The itinerant; a select collection of interesting and picturesque views, in Great Britain and Ireland: engraved from original paintings & drawings, by eminent artists.",,56,0,0,1,0,0,2,1,0,1,0,0,1,0,0,0,0,0,1,1,1,1,0,0,1,0,1,3,0,3,0,0,0,1,0,3,0,0,0,0,1,1,2,1,1,1,0,1,0,4,0,0,2,0,0,2,2,0,1,0,1,0,0,1,1,0,1,0,1,4,0,2,0,2,2,0,1799,1,1,"London : printed for John Walker, Engraver Rosomans Street, Clerkenwell, 1799.",London,202,unknown,,,FALSE,"from these springs are considerably decreased of late, by the celebrity of the Spaw at Scarborough. We must not omit to mention , to the honour of this place, that in the interregnum its castle (defended by only 120 men) sustained a long siege by the Parliament forces under Lilburn;"
0894800501_000028,"Observations, relative chiefly to picturesque beauty, made in the year 1772, on several parts of England; particularly the mountains, and lakes of Cumberland, and Westmoreland. Third edition. ... . By William Gilpin, M. A. Prebendary of Salisbury; and Vicar of Boldre, in New Forest, Near Lymington.",William Gilpin,101,0,0,1,0,0,6,0,0,6,0,0,5,0,0,0,2,0,0,2,1,1,0,2,12,3,3,0,0,2,4,0,2,2,0,2,0,1,1,3,0,0,2,1,5,2,0,0,0,1,0,0,1,0,0,0,4,2,1,0,2,0,0,0,0,0,0,0,7,0,0,10,0,0,1,1,1792,1,2,"London : printed for R. Blamire, Strand, 1792.",London,291,male,1724,1804,TRUE,"which melts the fragments into one mass, the effect is good: but in the situation, in which we are now considering rocks , as the appendages of a foreground, the crag is meanly circumstanced. The cafcadl, which is the next object of our observation, may be divided into the broken"
0604100200_000019,"A six weeks tour, through the southern counties of England and Wales. ... In several letters to a friend. By the author of the Farmer's letters.",Arthur Young,83,0,0,5,0,0,6,0,0,0,4,0,0,0,0,0,0,0,1,0,6,0,0,2,2,1,2,4,1,1,0,0,1,0,1,1,1,1,1,3,1,0,1,4,0,2,0,4,0,4,1,2,1,0,0,0,3,0,0,0,3,1,0,0,0,0,2,0,0,4,0,0,4,0,2,0,1771,1,1,"Dublin : printed for J. Milliken, 1771.",Dublin,321,male,1741,1820,TRUE,"The projection of these hills is so bold that you do not look down upon a gradually falling slope or flat enclosures, but at once upon the tops of branching trees ; which grow in knots and clumps, out of deep hollows , and embrowning dells: the cattle which feed"
1345000202_000025,"Beauties of eminent writers; selected and arranged for the instruction of youth in the proper reading and reciting of the English language: calculated also to instil into the mind the principles of wisdom and, virtue, and to give it an early taste for the acquisition of useful knowledge, to which is now added, a concise system of English grammar, with exercises in orthography. In two volumes. Sold separately or together. For the use of schools and private classes. Second edition. By William Scott, teacher of the English language and geography in Edinburgh.","Scott, William",70,0,0,2,1,0,7,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,3,0,1,1,1,0,3,0,0,1,0,2,4,0,1,1,2,1,0,2,1,0,2,0,0,0,2,0,0,0,1,1,2,0,6,1,1,3,0,0,0,1,1,0,1,3,1,1,1,0,0,4,0,1794,2,2,"Edinburgh : printed for Peter Hill, Edinburgh; and G. Kearsley, London, M,DCC,XCIV. [1794].",Edinburgh,190,male,1750,1804,FALSE,": a variety of waterfalls are seen pquring from their summits, and tumbling in vast sheets from rock to rock in rude and terrible magnificence : while, on. all sides of this immense amphitheatre the lofty mountains rise round, piercing the clouds in ihapes as spiry and fantatic as the"
1759400202_000039,"Observations, relative chiefly to picturesque beauty, made in the year 1772, on several parts of England; particularly the mountains, and lakes of Cumberland, and Westmoreland. Second edition. ... By William Gilpin, ...",William Gilpin,86,0,0,0,0,2,3,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,3,1,0,3,1,0,1,0,0,0,0,2,0,4,2,0,2,1,0,2,0,0,0,4,0,0,0,0,1,0,2,12,4,0,12,0,1,2,0,0,1,1,0,1,0,0,0,2,8,2,1788,2,2,"London : printed for R. Blamire, 1788.",London,288,male,1724,1804,TRUE,"magnificent rock , decorated with wood , and stained with various hues, yellow, green, and grey. on the opposite fide , the rocks , contrating the road, slope diagonally. These firaits open into the ale of Matlock; a romantic , and most delightful scene , in which the ( 222)"
0610500800_000130,"A topographical description of Cumberland, Westmoreland, Lancashire, and a part of the West Riding of Yorkshire; Comerthending, First, A General Introductory View. Secondly, A more detailed Account of each County; its Extent, General Appearance, Mountains, Caves, Rivers, Lakes, Canals, Soils, Roads, Minerals, Buildings, Market-Towns, Commerce, Manufactures, Agriculture, Antiquities, and the Manners and Customs of its Inhabitants. Thirdly, A Tour through the most intercsting Parts of the District; describing, in a concise and perspicuous Manner, such Object, as are best worth the Attention of the curious Traveller and Tourist. Illustrated with Various Maps, Plans, Views, and other Useful Appendages. By John Housman.","Housman, John",92,0,1,4,0,5,4,0,0,0,0,0,1,0,0,1,0,0,1,1,1,0,0,0,1,4,4,2,1,3,0,0,2,0,1,1,0,0,0,1,0,0,2,0,0,1,0,0,1,2,0,0,0,0,0,0,5,12,0,0,2,1,0,1,0,0,7,0,2,5,5,2,0,1,4,0,1800,1,1,"Carlisle : printed by Francis Jollie, and sold by C. Law, Ave-Maria-Lane, and W. Clarke, New Bond-Street, London, 1800.",,564,unknown,,,FALSE,"beauty and extraordinary height of the Scotch firs, planted by Nature , among other large forest trees , on each fide , attract the notice, and excite the admiration of all firangers. Here, also, we have a beautiful vista; including, in the view , a stretch of the river ,"
0170300301_000011,"Observations, relative chiefly to picturesque beauty, made in the year 1776, on several parts of Great Britain; particularly the High-Lands of Scotland. ... . By William Gilpin, A. M. Prebendary of Salisbury; and Vicar of Boldre in New-Forest, Near Lymington.",William Gilpin,74,0,0,4,1,1,5,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,2,0,0,3,0,0,4,1,0,1,1,1,6,1,0,2,3,1,0,0,0,3,0,0,1,0,4,1,0,1,1,0,0,6,1,2,1,2,1,0,0,0,1,0,0,0,6,0,0,0,1,1,1,1789,1,2,"London : printed for R. Blamire, Strand, M.DCC.LXXXIX. [1789].",London,253,male,1724,1804,TRUE,":,.,. *, Hawik! is a romantic situation among rocks'fjqtlndihg rivers , catarafls, and bridges; all of: which are : very piaurefque~. When we meet with objecs of this kind (the result of natiire, and, chance,) what contempt do they'thr'ow upon the laboured works of art ? tliere i more piaurefque"
0133800302_000030,"The works in verse and prose of William Shenstone, Esq. In two volumes. ...",William Shenstone,76,0,0,2,1,0,4,0,0,0,1,1,0,0,0,1,0,0,0,2,0,0,0,7,0,1,1,0,0,4,1,0,1,3,0,2,0,1,1,0,0,1,4,0,3,0,0,0,1,3,1,1,0,1,0,0,0,0,0,0,4,2,0,1,0,3,3,0,5,2,3,2,0,0,2,0,1768,2,2,"Edinburgh : printed for Alexander Donaldson, MDCCLXVIII. [1768].",Edinburgh,297,male,1714,1763,TRUE,"and'rugged grounds, to which we can hardly attribute either beauty or grandeur , and yet when introduced near an extent of lawn, impart a pleasure equal to more flhapely scenes ? Thus'a series of lawn, though ever so beautiful , mayfatiate and cloy, unless the eye pafies to them from"
0667200100_000010,"Three essays: on picturesque beauty; on picturesque travel; and on sketching landscape: to which is added a poem, on landscape painting. By William Gilpin, M. A. Prebendary of Salisbury; and Vicar of Boldre in New Forest, Near Lymington.",William Gilpin,110,0,5,0,4,0,9,0,0,0,0,0,0,0,0,1,4,1,1,0,3,3,0,6,1,0,0,0,2,6,2,0,1,1,0,1,0,1,2,1,0,0,14,0,10,2,0,0,0,0,0,1,5,1,2,0,1,0,0,0,7,0,0,0,0,7,0,0,1,2,1,0,0,1,0,0,1792,1,1,"London : printed for R. Blamire, in the Strand, M.DCC.XCII. [1792].",London,153,male,1724,1804,TRUE,"lake of Killarney attra&ts it's attention. It would range with supreme delight -44 delight among the sweet vales of Switzerland, but would view only with a transient glance, the Glaciers of Savoy. Scenes of this kind, as unusual, may please once; but the great works of nature , in her"
0459900400_000020,"Essays on men and manners. By William Shenstone, Esq.",William Shenstone,70,0,0,1,1,0,4,0,0,1,0,1,0,0,0,2,0,0,0,2,0,0,0,5,0,0,0,0,0,5,1,0,1,1,0,2,0,2,3,0,1,1,3,0,5,0,0,1,1,3,0,1,0,1,0,0,0,1,0,0,6,2,0,1,0,1,1,1,2,1,2,1,0,0,2,0,1800,1,1,"[Ludlow] : Printed & sold by George Nicholson, College, Ludlow. Sold also by T. Knott. 47. Lombaro Street; and Champante and Whitrow. 4. Jewry Street, Aldgate, London; and all other booksellers. Anno, 1800.",Ludlow,180,male,1714,1763,TRUE,"ruin, for instance, may be neither new to us, nor inx jestic, nor beautiful , yet afford that pleasing ielan choly which proceeds fi-om a reflection on decaye magnificence . For this reason, an able gardle; should avail himself of objects , perhaps, not ven striking; if they serve to"
1759400202_000009,"Observations, relative chiefly to picturesque beauty, made in the year 1772, on several parts of England; particularly the mountains, and lakes of Cumberland, and Westmoreland. Second edition. ... By William Gilpin, ...",William Gilpin,67,0,0,1,4,0,1,1,0,2,0,0,0,1,2,0,0,0,0,0,0,0,0,2,1,0,1,0,1,1,3,1,1,4,0,1,0,3,1,1,1,0,1,0,0,0,0,1,0,3,0,0,1,0,0,0,0,2,0,0,9,0,0,1,1,1,4,0,2,2,0,1,0,2,2,0,1788,2,2,"London : printed for R. Blamire, 1788.",London,288,male,1724,1804,TRUE,"speak, adds dignity to, a character. Thus the lazy cowherd resting on his pole; or the peasant lolling on a rock , maybe allowed in the grandest scenes ; while the laborious mechanic, with his implements of labour, would be repulsed. The ( 45) The fisherman, it is true, may"
