PassageID,Title,Author,Total termFreq,termFreq(anim),termFreq(appear),termFreq(bai),termFreq(beast),termFreq(breed),termFreq(brother),termFreq(cafe),termFreq(carri),termFreq(carriag),termFreq(cart),termFreq(cattl),termFreq(chees),termFreq(cloth),termFreq(colt),termFreq(committe),termFreq(common),termFreq(corn),termFreq(cow),termFreq(cure),termFreq(cut),termFreq(eat),termFreq(farmer),termFreq(feed),termFreq(feet),termFreq(follow),termFreq(foot),termFreq(forc),termFreq(fore),termFreq(grass),termFreq(hai),termFreq(hand),termFreq(hard),termFreq(hog),termFreq(holi),termFreq(horf),termFreq(horn),termFreq(hors),termFreq(kind),termFreq(know),termFreq(larg),termFreq(leg),termFreq(littl),termFreq(mare),termFreq(market),termFreq(mile),termFreq(morn),termFreq(near),termFreq(rent),termFreq(ride),termFreq(road),termFreq(run),termFreq(sheep),termFreq(theep),termFreq(tither),termFreq(ware),termFreq(water),termFreq(week),termFreq(white),termFreq(wool),Publication Year,Volume Number,Total Volumes,Imprint,Publication Place,Total Pages,Gender,Birth Year,Death Year,Popular Authors,short_excerpts
1266200402_000003,"A tour in Ireland: with general observations on the present state of that kingdom. Made in the years 1776, 1777, and 1778. and brought down to the end of 1779. By Arthur Young, Esq; F. R. S. Honorary Member of the Societies of Dublin, York and Manchester; the Oeconomical Society of Berne; the Palatine Academy of Agriculture, at Manheim, and the Physical Society at Zurich.",Arthur Young,42,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,3,0,10,0,1,0,3,2,0,0,1,0,0,3,1,0,1,0,0,0,1,4,0,0,0,0,0,0,0,1,0,2,1,0,0,0,3,0,0,0,0,0,0,1,1780,2,2,"Dublin : printed by George Bonham, for Messrs. Whitestone, Sleater, Sheppard, Williams, Burnet, Wilson, Jenkin, Wogan, Vallance, White, Beatty, Byrn, and Burton, M.DCC.LXXX. [1780].",Dublin,529,male,1741,1820,TRUE,"the English acre. The baronies of Kerrycurihy and Courcy's lpon the coals are all high let, from situation, i os. the 8 os the English acre. In Carbery, there are great quiatities of wild country, and much uncultivated; provifiops .are extravagantly cheap, from want of communications. The whole county, upon"
0204900400_000038,"The history of the island of Minorca. By John Armstrong, Esq; Engineer in ordinary to his Majesty.","Armstrong, John           1758",38,0,1,1,3,1,0,0,0,0,0,3,1,1,0,0,2,0,2,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,1,0,0,0,0,0,0,1,5,0,0,0,1,2,0,3,1752,1,1,"London : printed for C. Davis, opposite Gray's-Inn, Holborn, M.DCC.LII. [1752].",London,290,unknown,,,FALSE,"to Cigdadella, a Mule Four Shillings, an Ass Three Shillings. We are allowed three Days to return the Beaf, which if we exceed, we pay Nine Pence a Day for the Mule, and for the Ass Sixpence. Other Distances are regulated in Proportion to there. A Horse is let at"
1311200103_000237,The Beauties of all the magazines selected. ... Including the several original comic pieces. To be continued the middle of every month.,,53,0,0,0,0,0,0,0,0,0,0,11,1,0,0,1,1,0,3,0,0,0,4,0,0,2,0,0,1,0,0,2,0,3,0,0,0,1,0,1,0,0,1,0,8,4,0,0,0,0,2,0,1,2,0,0,0,4,0,0,1762,3,3,"London [England : T. Waller], 1762-1764.",London,570,unknown,,,FALSE,"and such is the general inclination of the country people to send their goods up to London for sale, that, were there no underhand dealings, no monopolisers and fore ftallers, all the necessaries of life would be furprilingly cheap here, in proportion to what they now are, or have been"
1307400200_000209,"Observations in husbandry. By Edward Lisle, Esq; Late of Crux-Easton, in Hampshire.","Lisle, Edward",45,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,2,1,3,1,2,0,1,1,0,0,5,0,1,1,1,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,12,0,0,1,2,0,0,1757,1,1,"Dublin : Printed for G. Faulkner, in Essex-street, MDCCLVII. [1757].",Dublin,544,male,1666,1722,FALSE,"had often heard the same; and To they agreed, that there was no danger of the extreme wet winter this year (anna 1702) rot ing the theep , feeing the foregoing summer had been so hot and dry as it had been. i -- asked Mr. Raymond what he thought"
1634500200_000020,"The complete English farmer: or, Husbandry made perfectly easy in all its useful branches. Containing what every farmer ought to know and practice. Among the various articles treated of in this work, are the following, viz. The management and qualities of the different kinds of grass, and making hay. Description of the different soils and of manuring and ploughing land. The cultivation and management of wheat and barley. The culture of oats and Rye. Of the farmer's stock, &c. The best methods of breeding and rearing colts, managing horses and mares, and of curing their numerous diseases. The art of rearing calves and lambs, together with the best methods of managing bulls, oxen, cows and sheep, to make them turn out to the greatest advantage. Also several excellent receipts to cure the different disorders they are subject to. The best and most approved method of rearing pigs, fatening swine, and chusing the best sort for breeding, and for curing all their disorders. Of breeding rabbits to the best advantage. The whole art of rearing and managing fowls, ducks, geese, turkies and pigeons, to make them turn out profitable to the farmer, with choice receipts to cure their several distempers. The management of bees, both for profit and pleasure. The cultivation of turnips, beans, peas, tares, flax, and hemp, &c. &c. &c. And other useful articles, too numerous to mention in a title page. By George Cooke, farmer, at West-End, in Hertfordshire.","Cooke, George",59,0,0,0,0,10,0,1,0,0,0,0,0,0,0,0,1,0,1,3,0,0,6,0,0,1,0,0,0,4,0,0,0,0,0,0,0,1,2,0,4,1,4,0,0,0,1,0,0,0,0,0,2,8,0,0,3,0,2,4,1772,1,1,"Dublin : Printed by James Hoey, Jun. at the Mercury in Parliament-Street, [1772?].",Dublin,174,unknown,,,FALSE,"breath~if 5d, and trembles all over. In this cafe the fimit thing is to bleed. if it be an ox, a quart of blood is a right quantity; but if a cow , a pint or very little more is iifuficient.. Boil in two gallons of water a pound of"
1347900100_000057,"The traveller's pocket-book; or, Ogilby and Morgan's book of the roads, improved and amended, in a method never before attempted. Containing, I. An alphabetical list of all the cities, towns, and remarkable villages, showing in what ... they are situated. II. The distances in measured miles from London to all the cities, towns, and remarkable villages, in England and Wales, according to the new erected mile stones: and an account of such noblemens and gentlemens seats as lie near the road side. III. The cross roads in England and Wales. IV. A new whole sheet map of the roads in England and Wales, as also those in Scotland, fitted to bind with the book. V. The high roads in Scotland, measured from Edinburgh, with the principal cross roads, in English miles. VI. The circuits of the judges. VII. The post master-general's account of the nights that post-letters are despatched to the several trading towns. VIII. A list of the fairs in England and Wales, regulated according to the new stile.","Morgan, William",162,0,0,0,0,0,0,1,0,0,0,40,14,6,0,0,0,1,15,0,0,0,0,1,0,0,0,0,0,0,0,0,2,3,4,0,19,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,1,0,3,0,1,1785,1,1,"London : Printed for J. Buckland, J.F. and C. Rivington, B. ... [C.] Bowles, J. Johnson, S. Bladon, E. Newberry, J. Sewell, W. [Domville], J. Bew, J. Debrett, W. Lowndes, G. and T. Wilkie, and R. Baldwin, 1785.",London,230,male,,,FALSE,"<attle. storrin.cn May Iz, tor hirnedcat lu: cerjcr, Turf. bet re March 25z te and horses . Nov. 22, for cat May 18s, f r chtcfe an, l.orfes. tie and pjediary. Birmirngham, Tliu. in Whit. week 7~ riing, A ril 5, Ot. 2, for pedlar' Sept. 29, for hard wate,"
1552800211_000027,"Annals of agriculture, and other useful arts. Collected and published by Arthur Young, Esq. F.R.S. honorary member of the societies of Dublin, Bath, York, Salford, and Odiham; the Philosophical and Literary Society of Manchester; the Oconomical Society of Berne; Physical Society of Zurich; the Palatine Academy of Agriculture at Manheim; the Imperial Oconomical Society established at Petersburgh; and corresponding member of the Royal Society of Agriculture at Paris; of the Royal Academy of Agriculture at Florence; and of the Patriotic Society at Milan. Vol. XI.",Arthur Young,42,0,0,0,0,1,0,0,0,0,1,1,0,0,2,0,2,2,0,0,0,0,2,0,0,2,0,0,0,1,2,0,0,0,0,0,1,2,0,0,0,2,2,0,1,0,0,1,0,0,0,0,1,5,0,0,0,1,0,10,1789,11,33,"Bury St. Edmund's : Printed for the editor, by J. Rackham, and sold by W. Richardson, Royal-Exchange, London, MDCCLXXXIX. [1789].",,639,male,1741,1820,TRUE,"I now fear that I am not fuffciently inforrined to furnish yrou with such full answers, to all your queries, as you may expe~t but to such as occur to me you are welcome. The price of wvool, I underitand, is rather rising in this neighbourhood; the common coarser wool"
0076200600_000017,"Owen's new book of fairs, published by the King's authority. Being a complete and authentic account of all the fairs in England and Wales, as they have been settled to be held since the alteration of the stile. Noting likewise the commodities which each fair is remarkable for furnishing; also the days on which markets are respectively held; with the distances from London; and the number of members which each place sends to Parliament. A new edition. To which is added, an abstract of all the acts of Parliament relating to fairs.","Owen, William",165,0,0,0,0,0,0,0,0,0,0,46,10,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,24,40,0,0,2,0,0,0,1,0,0,0,0,0,0,0,23,2,0,1,0,4,0,2,1780,1,1,"London : printed for W. Owen, at No. 11, Fleet Street; and Mess. Goadby and Co. at Sherborne, MDCCLXXX. [1780].",London,144,male,,,FALSE,"swine, f. Dorchefer (49). Eafter tucfday, for pleasure. Henley (35). March 7, chiefly horses , Holy thurf day, for sheep only. Thursday after Trinity Sunday, for horses , c; Thursday fe'nnigh before Ot. o, for cheese , c. Th. hook.norton. June 29, Nov. 28, for horses and cows . Long"
1696900200_000013,"Owen's new book of fairs, published by the King's Authority. Being a complete and authentic account of all the fairs in England and Wales, as they have been settled to be held since the alteration of the Stile. Noting likewise the commodities which each fair is remarkable for furnishing; also the days on which markets are respectively held; with the distances from London; and the number of members which each place sends to Parliament. A new edition. To which is added, an abstract of all the acts of Parliament relating to fairs.","Owen, William",151,0,0,0,0,0,0,0,0,0,0,36,5,10,0,0,0,0,9,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,9,0,23,35,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,10,0,4,0,2,0,3,1784,1,1,"London : Printed for W. Owen, No. 11, Fleet Street; and Mess. Goadby and Co. at Sherborne, MDCCLXXXIV. [1784].",London,142,male,,,FALSE,"te, horned cankl, sheep , and wooillen cloth . IV 4 d~lton ·(27 r). J ·uie 6i, ho'rned> cattle . o~tober 23, ditto, horiiesi asddpelary, 81.s Garflang (aa z). holy thirid~i, : forcattle and ped~t. !a~ry. July 9g, forec~attl1~t cloth , wool , as~i pedi'ary. Nov: r sii'for attles hoarfes,"
0825800500_000193,"The complete family-piece: and, country gentleman, and farmer's, best guide. In three parts. ... With a complete alphabetical index to each part.",,68,0,1,2,0,1,0,2,0,0,0,0,0,0,0,0,6,0,0,6,3,1,0,1,1,0,1,0,2,0,2,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,1,21,0,0,0,8,0,2,1,1737,1,1,"London : printed for A. Bettesworth and C. Hitch; C. Rivington; S. Birt; T. Longman; and J. Clarke, 1737.",London,600,unknown,,,FALSE,"dried, or of Rue, mix them with common Salt, and give it to such Sheep as are in feeted , or are in Danger of being infeced. About a Dram is enough for each Sheep in a Morning , in a spoonful or two of human Urine. The Red Water"
0218900901_000054,"Modern agriculture; or, the present state of husbandry in Great Britain. Including, an account of the best modes of cultivation practised throughout the island; the obstacles to farther improvements; and the Means by which these may be most Effectually Removed. By James Donaldson, Dundee.","Donaldson, James",53,1,0,0,0,15,0,0,3,0,0,7,0,1,0,0,3,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,4,3,1,0,2,0,2,0,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,2,1795,1,4,"Edinburgh : printed by Adam Neill and Company, 1795-96.",Edinburgh,424,unknown,,,FALSE,"for breeding horses , either if the preference is to be determined by the numbers, or by the hape and value of the animal , whether adapted for the coach, the saddle, or the plough. Besides supplying the stock necessary for carrying on the various operations of agriculture, commerce, and"
1107400102_000004,"The farmer's tour through the East of England. Being the register of a journey through various counties of this Kingdom, to enquire into the state of agriculture, &c. Containing, I. The particular Methods of cultivating the Soil. II. The Conduct of live Stock, and the modern System of Breeding. III. The State of Population, the Poor, Labour, Provisions, &c. IV. The Rental and Value of the Soil, and its Division into Farms, with various Circumstances attending their Size and State. V. The Minutes of above five hundred original Experiments, communicated by several of the Nobility, Gentry, &c. With Other Subjects that tend to explain the present State of English Husbandry. By the author of the Farmer's letters, and the Tours through the North and South of England. In Four Volumes. ...",Arthur Young,40,0,0,0,2,1,0,0,1,0,0,1,0,0,0,0,2,0,2,0,0,2,2,5,0,1,0,0,0,2,2,1,0,0,0,0,0,3,0,0,1,0,1,0,0,0,1,0,2,0,0,0,4,0,0,0,1,1,1,1,1771,2,4,"London : printed for W. Strahan; W. Nicoll, No. 51. St, Paul's Church-Yard; B. Collins, at Salisbury; and J. Balfour, Edinburgh, MDCCLXXI. [1771].",London,579,male,1741,1820,TRUE,"this, for the pwfit of crops to whies they are not heartilyiacilined, will never have their experience an, advocate. About Sandringham, the seat of Henry Cornih Henley, Esq. are .very considerable tracs of sandy land, which are applied at present only to the feeding rabbits: it is a very barren."
0242300201_000109,"A six months tour through the north of England. Containing, an account of the present state of agriculture, manufactures and population, in several counties of this kingdom. Particularly, I. The Nature, Value, and Rental of the Soil. II. The Size of Farms, with Account of their Stock, Products, Population, and various Methods of Culture. III. The Use, Expence, and Profit of several Sorts of Manure. IV. The Breed of Cattle, and the respective Profits attending them. V. The State of the Waste Lands which might and ought to be cultivated. VI. The Condition and Number of the Poor, with their Rates, Earnings &c. Vii. The Prices of Labour and Provisions, and the Proportion between them. Viii. The Register of many curious and useful Experiments in Agriculture, and general Practices in rural Oeconomics communicated by several of the Nobility, Gentry, &c. &c. Interspersed with Descriptions of the Seats of the Nobility and Gentry; and other remarkable Objects: Illustrated with Copper Plates of such Implements of Husbandry, as deserve to be generally known; and Views of some picturesque Scenes, which occurred in the Course of the Journey. Experiments on Rearing and Fattening of Hogs. As laid before the Society of Arts, &c. In three volumes. ...",Arthur Young,52,0,0,0,3,0,0,0,0,0,1,3,1,0,0,0,0,0,4,0,1,1,1,0,0,2,0,0,0,5,4,0,0,1,0,0,0,10,0,0,0,0,0,0,0,0,0,0,4,0,0,1,6,0,0,0,0,3,0,1,1770,1,3,"Dublin : printed for P. Wilson, J. Exshaw, H. Saunders, W. Sleater, D. Chamberlaine, J. Potts, J. Holy, jun. J. Williams, W. Colles, J Porter, C. Ingham, and T. Walker, MDCCLXX. [1770].",Dublin,429,male,1741,1820,TRUE,"but the polled sort they esteem most. Their hogs sat to 20 and 25 frone. The produ& of a cow they reckon at 51 a middling one will give six gallons of milk per day; each they reckon will maintain two pigs. Their winter food is in general hay ,"
1553200219_000021,"Annals of agriculture, and other useful arts. Collected and published by Arthur Young, Esq. F.R.S. honorary member of the societies of Dublin, Bath, York, Salford, and Odhiham; the Philosophical and Literary Society of Manchester; the Veterinary College of London; the Oconomical Society of Berne; the Physical Society of Zurich; the Palatine Academy of Agriculture at Manheim; the Imperial Oconomical Society established at Petersburgh: associate of the Royal Society of Agriculture at Paris; and corresponding member of the Royal Academy of Agriculture at Florence; and of the Patriotic Society at Milan. Vol. XIX.",Arthur Young,41,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,2,1,0,0,0,1,0,2,0,0,0,1,1,1,1,1,0,0,0,0,4,0,0,2,1,0,3,0,4,0,2,0,2,0,1,0,4,0,0,4,0,0,0,1793,19,33,"Bury St. Edmund's : Printed for the editor, by J. Rackham, and sold by W. Richardson, Royal-Exchange, London, MDCCXCIII. [1793].",,578,male,1741,1820,TRUE,"see Mr. Bridger's rams; -- find them in a field of 9 acres, where,. he faysg, L theyr have been ever since the hnow 3 37 in number, and ·izibarreni ewes, fatting; many of the rams~very sat, and very large Sine theep s his fort: generally esteemed amongfk the best"
1584600139_000133,"The Weekly entertainer; or Agreeable and instructive repository. Containing a collection of select pieces, both in prose and verse; curious anecdotes, instructive tales, and ingenious essays on different subjects.",,36,0,0,0,0,5,0,0,0,0,0,6,0,0,0,0,0,1,1,0,0,0,2,1,0,1,0,1,0,2,0,0,0,1,0,0,1,0,1,0,3,1,0,0,1,0,1,0,0,0,0,0,2,2,0,0,0,0,1,2,1783,39,59,"Sherborne [Dorset, England] : printed by R. Goadby and Co., M.DCC.LXXXIII. [1783]-1819.",Sherborne,528,unknown,,,FALSE,"error of giving encouragement to the over fattening of cattle , to the late Duke of Bedford; and it is certain his grace, by his candid and re. peated declarations, was fully convinced that some change of fyfitem in the business was necessary. Here we have Lord So zaerville's motives"
1614600700_000170,"A compleat system of husbandry and gardening; or, The gentleman's companion, in the business and pleasures of a country life. Shewing, I. The several new and most advantagious ways of tilling, planting, sowing, manuring, ordering, and improving of all sorts of gardens, orchards, meadows, pastures, corn-lands, woods, and coppices. As also of fruits; corn, grain, pulse, new-hays, cattle, fowl, beasts, bees, silk-worms, fish, and fish-ponds. II. The Husbandman's monthly directions. Also the prognosticks of dearth, scarcity, plenty, sickness, heat, cold, frost, snow, winds, rain, hail, and thunder. III. The interpretation of rustick terms. With an account of the several instruments and engines used in this profession, and exact draughts thereof curiously engraven on copper. The whole collected from, and containing what is most valuable in all the books hitherto written upon this subject; with many new experiments and observations.","Worlidge, John",42,0,0,0,2,0,0,1,0,0,1,3,2,0,3,0,1,8,4,0,1,0,0,1,0,0,3,0,0,2,2,1,0,0,0,0,1,1,0,0,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1716,1,1,"London : Printed for J. Pickard, next the Cock-Inn in Aldersgate-street, A. Bettesworth at the Red-Lyon in Paternoster-Row, and E. Curll at the Dial and Bible in Fleet-Street, 1716.",London,542,male,1660,1698,FALSE,"jrocr, or brutc, the tops of the Branches of Trees that Cattle ufially feed on. To brrn bcar, Vide den lirc. A lord, a weaned Calf of the first year, because the Horns are then in the Bud. Bdlchin, a Calfi llzrn, ilcmp fhdlks pilled. Bullimony, oir ullimonug, a mixtutre"
0958500103_000057,"A six months tour through the North of England: containing, an account of the present state of agriculture, manufactures and population, in several Counties of this Kingdom. Particularly, I. The Nature, Value, and Rental of the Soil. II. The Size of Farms, with Accounts of their Stock, Products, Population, and various Methods of Culture. III. The Use, Expence, and Profit of several Sorts of Manure. IV. The Breed of Cattle, and the respective Profits attending them. V. The State of the Waste Lands which might and ought to be cultivated. VI. The Condition and Number of the Poor, with their Rates, Earnings, &c. Vii. The Prices of Labour and Provisions, and the Proportion between them. Viii. The Register of many curious and useful Experiments in Agriculture, and general Practices in rural Oeconomics communicated by several of the Nobility, Gentry, &c. &c. Interspersed With Descriptions of the Seats of the Nobility and Gentry; and other remarkable Objects; Illustrated with Copper Plates of such Implements of Husbandry, as deserve to be generally known; and Views of some picturesque Scenes, which occurred in the Course of the Journey. La seule vol de se procurer un corps complet Agriculture, seroit, sans doute, de rassembler les diverses observations quaeroient fourni dans chaque province. Encyclopedie. In Four Volumes. ...",Arthur Young,41,0,0,0,0,2,0,0,0,1,0,1,6,0,0,0,1,0,6,0,0,1,5,1,0,1,1,0,0,3,2,2,0,0,0,0,2,1,0,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1770,3,4,"London : printed for W. Strahan; W. Nicoll, No 51. in St. Paul's Church-Yard; B. Collins, at Salisbury; and J. Balfour, at Edinburgh, M.DCC.LXX. [1770]-71.",London,489,male,1741,1820,TRUE,"that tend so greatly to advance the agriculture, nianu fadures, and commerce, of an extensive neighbourhood; in a word, that improve and adorn his country, is a !fight; so very uncommon, and so great, that it must command our admiration. Nor was it lefsl t his Grace's honour, that, in"
1245300200_000907,"The complete farmer: or, a general dictionary of husbandry, in all its branches; containing the various methods of cultivating and improving every species of land, according to the precepts of both the old and new husbandry. In which every Thing valuable from the best Writers on this Subject will be extracted, viz. Linnaeus, Chateauvieux, the Marquis of Turbilly, Platt, Evelyn, Worlidge, Mortimer, Tull, Ellis, Miller, Hale, Lisle, Roque, Mills, &c. Together with a great variety of new discoveries and improvements. Also The Whole Business of Breeding, Managing, and Fattening Cattle of all Kinds; and the most approved Methods of curing the various Diseases to which they are subject. Together with the Method of raising bees, and of acquiring large Quantities of Wax and Honey, without destroying those laborious Insects. Likewise the useful Parts of Gardening; or those necessary for the Farmer, and Country Gentleman. Illustrated with a great variety of folio copper-plates, finely engraved; exhibiting all the Instruments used in this necessary Art; particularly those lately invented, and presented to the Society for the Encouragement of Arts, &c. In London; many of which have never yet appeared in any Work of this Nature. By a society of gentlemen, Members of the Society for the Encouragement of Arts, Manufactures, and Commerce.",Society of Gentlemen,53,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0,2,5,4,0,1,2,0,1,2,2,1,0,0,8,3,2,1,0,0,0,0,3,1,1,1,0,0,0,1,0,0,0,0,0,0,0,5,0,0,0,2,1,0,0,1767,1,1,"London : printed for the authors; and sold by J. Cooke, at Shakespear's-Head, No. 10. in Pater-Noster-Row; and T. Hookham, in New Street, Hanover Square, MDCCLXVII. [1767].",London,752,unknown,,,FALSE,"just one kind never grow so large . Their culture is, however, swathe on each fide. exaaly the same. "" They have rye and meadow in one of their two sandy The seeds of thyme, if it be raired from thence, should fields every other year, and a fallow the"
0845600400_000070,"The compleat compting-house companion: or, young merchant and tradesman's sure guide. To which is added, in the Introduction, a state of the new duties on wines, cyder, and perry; which are contained in no other Treatise on Trade. By a society of merchants and tradesmen.",,68,0,0,0,0,0,0,0,0,0,0,4,16,3,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,5,0,0,2,0,0,0,0,4,0,2,0,0,0,0,2,0,0,7,0,3,2,8,1763,1,1,"London : printed for William Johnston, in Ludgate-Street, MDCCLXIII. [1763].",London,653,unknown,,,FALSE,"so tanned leather and pedlars wares . Tockington May 9 and Dec. 6 so pedlars wares . wottonunder.edge, Sept. 25 for cheeie Great numbers of horses , cows , oxen sheep and hogs , arc likewise sold a the above fairs. There are also other fairs held at fomne the"
0660900901_000012,"Ellis's Husbandry, abridged and methodized: comprehending the most useful articles of practical agriculture. In two volumes. ...",William Ellis,50,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,3,2,0,0,1,7,1,0,0,1,0,0,1,0,1,0,4,0,3,0,4,0,0,2,0,3,0,0,0,1,1,1,0,1,3,1,0,0,0,5,0,0,0,1772,1,2,"London : printed for W. Nicoll, at No. 51, in St. Paul's Church-Yard; and G. Robinson, at No. 25, in Pater-noster-Row, MDCCLXXII. [1772].",London,535,male,1700,1758,FALSE,"2 rains, The Author has much other matter concerning folding, but only relative to the welfare and condut of the flock, not the good of the land, it does not therefore come properly in here. EDITOR. rains, by throwing it out of the stable into the farmyard, and laying it"
0958500103_000021,"A six months tour through the North of England: containing, an account of the present state of agriculture, manufactures and population, in several Counties of this Kingdom. Particularly, I. The Nature, Value, and Rental of the Soil. II. The Size of Farms, with Accounts of their Stock, Products, Population, and various Methods of Culture. III. The Use, Expence, and Profit of several Sorts of Manure. IV. The Breed of Cattle, and the respective Profits attending them. V. The State of the Waste Lands which might and ought to be cultivated. VI. The Condition and Number of the Poor, with their Rates, Earnings, &c. Vii. The Prices of Labour and Provisions, and the Proportion between them. Viii. The Register of many curious and useful Experiments in Agriculture, and general Practices in rural Oeconomics communicated by several of the Nobility, Gentry, &c. &c. Interspersed With Descriptions of the Seats of the Nobility and Gentry; and other remarkable Objects; Illustrated with Copper Plates of such Implements of Husbandry, as deserve to be generally known; and Views of some picturesque Scenes, which occurred in the Course of the Journey. La seule vol de se procurer un corps complet Agriculture, seroit, sans doute, de rassembler les diverses observations quaeroient fourni dans chaque province. Encyclopedie. In Four Volumes. ...",Arthur Young,53,0,1,0,0,0,0,0,1,0,2,3,1,0,0,0,2,2,3,0,4,0,0,0,1,1,1,0,0,4,3,0,1,0,0,0,0,6,0,0,1,0,2,0,0,3,0,1,6,0,0,0,3,0,0,0,0,0,1,0,1770,3,4,"London : printed for W. Strahan; W. Nicoll, No 51. in St. Paul's Church-Yard; B. Collins, at Salisbury; and J. Balfour, at Edinburgh, M.DCC.LXX. [1770]-71.",London,489,male,1741,1820,TRUE,"of their draught oxen is hay and itraw, but they work them on firaw alone: They reckon oxen much the best on floney and on unlevel ground; but on other land horses . The time of breaking up their stubbles for a fallow is at Candlemas. Their depth of ploughing"
1266200402_000007,"A tour in Ireland: with general observations on the present state of that kingdom. Made in the years 1776, 1777, and 1778. and brought down to the end of 1779. By Arthur Young, Esq; F. R. S. Honorary Member of the Societies of Dublin, York and Manchester; the Oeconomical Society of Berne; the Palatine Academy of Agriculture, at Manheim, and the Physical Society at Zurich.",Arthur Young,46,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,3,2,8,0,0,1,1,1,5,1,0,1,0,5,1,0,1,0,0,0,1,2,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,2,1,1,0,1780,2,2,"Dublin : printed by George Bonham, for Messrs. Whitestone, Sleater, Sheppard, Williams, Burnet, Wilson, Jenkin, Wogan, Vallance, White, Beatty, Byrn, and Burton, M.DCC.LXXX. [1780].",Dublin,529,male,1741,1820,TRUE,"rowed 20 3 Oats 20 barrels. 4 Clover laid down to grass , or for one year, and ploughed it up as soon as cleared of the hay . Lime he spreads on all lands for wheat or barley, c, 80 barrels of roach an acre costs 6d. a barrel"
1584200125_000189,"The Weekly entertainer; or Agreeable and instructive repository. Containing a collection of select pieces, both in prose and verse; curious anecdotes, instructive tales, and ingenious essays on different subjects.",,44,0,0,0,0,0,0,0,0,3,0,1,1,0,0,0,1,2,0,0,1,0,0,0,0,0,0,0,1,1,0,2,0,2,0,0,1,0,0,0,1,0,1,0,0,5,0,2,0,0,3,0,0,2,0,4,6,0,2,2,1783,25,59,"Sherborne [Dorset, England] : printed by R. Goadby and Co., M.DCC.LXXXIII. [1783]-1819.",Sherborne,527,unknown,,,FALSE,"occupy Vox, xx17. 645 4c D she the whole ea front of the city for near two miles , affording every vessel an opportuniity of unlading andl lading without the expense of lighterage. R afts of analls, timber, boards, hoops, and flaues, with other articles upon theat, can be brought"
0076200600_000016,"Owen's new book of fairs, published by the King's authority. Being a complete and authentic account of all the fairs in England and Wales, as they have been settled to be held since the alteration of the stile. Noting likewise the commodities which each fair is remarkable for furnishing; also the days on which markets are respectively held; with the distances from London; and the number of members which each place sends to Parliament. A new edition. To which is added, an abstract of all the acts of Parliament relating to fairs.","Owen, William",164,0,0,0,0,0,0,0,0,0,0,42,7,15,0,0,0,0,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,8,1,1,23,36,3,0,0,0,0,0,0,0,0,4,0,0,0,0,11,0,0,1,0,3,0,1,1780,1,1,"London : printed for W. Owen, at No. 11, Fleet Street; and Mess. Goadby and Co. at Sherborne, MDCCLXXX. [1780].",London,144,male,,,FALSE,"Thrafftcne -75 May 4, St. James 0 S. Aug. 5, for pedlary, shoes, c. and hiring harvest men. Towiefver (60). Shrove Tuesday, May 12, Ot. 29, all sorts of cattle and merchandise. T. Wleldon (6). Sirs Thursdays in February, May, Augul, and November, for brass, pewter, hats, linen and woollen"
