PassageID,Title,Author,Total termFreq,termFreq(accompani),termFreq(act),termFreq(agreeabl),termFreq(air),termFreq(art),termFreq(band),termFreq(choru),termFreq(compos),termFreq(composit),termFreq(concert),termFreq(concerto),termFreq(effect),termFreq(express),termFreq(fugu),termFreq(grand),termFreq(handel),termFreq(happi),termFreq(harmoni),termFreq(hear),termFreq(heard),termFreq(heaven),termFreq(holi),termFreq(imit),termFreq(impress),termFreq(instrument),termFreq(italian),termFreq(joi),termFreq(manner),termFreq(measur),termFreq(movement),termFreq(music),termFreq(opera),termFreq(overtur),termFreq(part),termFreq(passion),termFreq(perform),termFreq(pleas),termFreq(power),termFreq(prais),termFreq(recit),termFreq(represent),termFreq(sing),termFreq(solo),termFreq(song),termFreq(sound),termFreq(time),termFreq(tone),termFreq(trumpet),termFreq(violin),termFreq(vocal),termFreq(voic),termFreq(word),termFreq(written),Publication Year,Volume Number,Total Volumes,Imprint,Publication Place,Total Pages,Gender,Birth Year,Death Year,Popular Authors,short_excerpt
1690500300_000291,"The Annual register, or A view of the history, politics, and literature, for the year 1792. Part II. chronicle, state papers, characters, &c.",,79,0,0,0,5,2,1,3,0,0,1,2,0,0,0,1,0,0,4,24,0,1,0,0,0,2,0,0,0,2,0,3,0,0,0,0,1,1,4,1,3,0,2,0,0,5,3,0,1,0,1,6,0,0,1798,1,1,"London : Printed for F. and C. Rivington, No. 62, St. Paul's Church-Yard, 1798.",London,629,unknown,,,FALSE,"visit earth in happier day, On Thames's cultured margin play; Shall wear the laurels which ye won of yore, And taile the freedom purchased by your gore. Ode as performed at the Altar of Discord; by Edward Drewe, Es. From the firj Folume of Poems chiefly by Gentlemen of Devonshire"
1737700101_000034,"A general history of the science and practice of music, by Sir John Hawkins. In five volumes.",John Hawkins,51,1,0,0,2,2,0,0,4,5,0,0,0,0,0,0,2,0,4,1,1,0,1,0,0,1,1,0,0,1,0,9,1,0,1,0,0,0,0,0,1,1,2,0,1,1,3,0,0,0,2,1,2,0,1776,1,5,"London : printed for T. Payne and Son, at the Mews-Gate, MDCCLXXVI. [1776].",London,564,male,1719,1789,FALSE,"produced, that of Bird, composed in the' reign of his mistress Elizabeth, is considered as a model of perfeaion. Dr. Blow's song ,  Go, perjured man,  was composed at the command of king Charles the Second, and Purcell's  Sing all ye Muses'  the reign of his"
0150101800_000012,"An account of the musical performances in Westminster-Abbey, and the Pantheon, May 26th, 27th, 29th; and June the 3d, and 5th, 1784. In commemoration of Handel. By Charles Burney, Mus. D. F. R. S.",Charles Burney,58,0,0,0,1,4,1,0,5,1,0,1,0,0,1,0,7,1,0,1,0,0,0,0,0,1,4,0,1,1,0,7,7,0,1,0,3,0,4,0,1,0,0,0,0,0,2,0,0,0,1,1,0,1,1785,1,1,"London : printed for the benefit of the Musical Fund; and sold by T. Payne and Son, at the Meuse-Gate; and G. Robinson, Pater-Noster-Row, MDCCLXXXV. [1785].",London,233,male,1726,1814,TRUE,"in which the cathedral service was daily performed by a choir of voices and instruments , superior, at that time , perhaps, in number and excellence, to that of any sovereign prince in Europe. Here HANDEL produced, besides his anthems, the chief part of his hautbois concertos , sonatas, lessons,"
0035501400_000029,"A comparative view of the state and faculties of man with those of the animal world. By John Gregory M. D. F. R. S. Professor of Medicine in the University of Edinburgh, and First Physician to His Majesty in Scotland.",John Gregory,73,0,0,1,3,2,0,0,3,7,1,2,2,6,0,0,0,0,7,1,2,0,0,0,0,1,0,0,1,0,1,14,0,0,3,2,6,1,0,0,0,0,0,2,1,1,2,0,0,0,0,1,0,0,1777,1,1,"London : printed for J. Dodsley in Pall-Mall, M.DCC.LXXVII. [1777].",London,308,male,1724,1773,FALSE,"song , it destroys it altogether, as frequently happens from the throwing in the full chords, when a single note should only have been struck, or when perhaps the accompanyment mhould have ceased altogether. These are difficulties few performers have [ i75 ] have an idea of, and fewer are"
0048701800_000006,"A catalogue of books, for 1795, containing several valuable libraries, Lately Purchased; With a Large and Good Collection of modern new books, In Various Languages, Arts, Sciences, &c. &c. Many of them in elegant and Splendid Bindings; which will be sold for ready money only, (being charged extremely Cheap). By John Binns, Bookseller, Bookbinder, Stationer, Print-Seller, and Music-Seller, in Leeds.","Binns, John           1796",71,0,0,0,1,0,0,1,1,1,0,5,0,0,0,1,2,0,1,0,0,0,0,0,0,0,2,0,0,0,0,3,1,4,13,0,0,0,0,0,0,0,0,4,11,0,0,2,0,14,0,1,2,1,1795,1,1,"[Leeds? : s.n., 1795].",Leeds,178,unknown,,,FALSE,"Purcell, Croft, Weldon, Clarke, Aldrich, Blow, c. 7s 261 Chaplet, by Dr. Boyce, in Score, is 3d 262 Comus, by Dr. Arne, is 3d 263 Miller's Psalms of David for Churches, 75 6d z64 Bland's Divine Music , at is 3d each Number 265 Braumont's 4 j/ntbeni, wuith 16 Hymns,"
1016800103_000210,"A general history of music, from the earliest ages to the present period. To which is prefixed, A dissertation on the music of the ancients. By Charles Burney, Mus.D. F.R.S. ...",Charles Burney,60,1,0,0,0,1,1,0,6,0,0,2,1,1,0,1,0,0,2,1,1,0,0,0,0,5,1,0,0,0,0,4,2,0,1,0,5,0,1,0,0,0,0,0,0,0,4,1,0,15,1,1,0,1,1776,3,4,"London : printed for the author: and sold by T. Becket, Strand; J. Robson, New Bond-Street; and G. Robinson, Paternoster-Row, MDCCLXXVI. [1776]-89.",London,679,male,1726,1814,TRUE,"pleasant and necefliry companions in; all, places of cere. money, festivity, and amufenient. tihe dilpofition of the. several orders and ranks of this fraternity, as noted down by th learned Kircher, in the infancy of their itate, was the, following: .Jiolino primo Violinojecondo, Alto, and baj/b di Viola;, an order"
1694000500_000056,"An essay on practical musical composition, according to the nature of that science and the principles of the greatest musical authors. By Augustus Frederic Christopher Kollmann, organist of His Majesty's German Chapel at St. James.",Augustus Frederic Christopher Kollmann,93,7,0,0,2,1,0,0,2,1,0,0,0,2,0,1,1,0,2,0,0,0,0,0,0,3,0,0,1,4,3,4,0,0,5,0,6,0,1,0,25,0,2,0,0,0,6,0,0,0,7,0,2,5,1799,1,1,"London : Printed for the author, (Friary, St. James's palace,) and to be had of him; at Mr. Dale's, No. 19, Cornhill, and No. 132, Oxford Street;-at Messrs. Longman, Clementi, and Co. No. 26, Cheapside;-at Mr. Smart's, the corner of Argyll Street, Oxford Street; and at the other principal music shops; also at Mr. Low's, No. 7, Berwick Street, Soho, M,DCC,XCIX. [1799].",London,197,male,1756,1829,FALSE,"preceding feaion, and from the term Recitative itself, which seems to denote a mere musical reciting , follow the rules which I shall give for this, sort of musical pieces. § 8 There are two sorts of Recitatives hitherto in use, viz: those with an accompaniment for a mere Bass"
0062600900_000086,"A musical dictionary: containing a full explanation of all the terms made use of in the historical, theoretical, and practical parts of music: Also Explanations of the Doctrines of Ancient Music, and Mathematical and Philosophical Inquiries into the Nature of Sound with regard to Intervals, Concords, and Discords: Together with A full Description of all the various Kinds of Musical Instruments (not contained in any other Dictionary). The whole carefully abstracted from the best Authors in the Greek, Latin, Italian, French, and English Languages, By James Grassineau, Gent. A New Edition, to which is added An Appendix, selected from the Dictionnaire de Musique of M. Rousseau: Containing All the New Improvements in Music since the first Publication of this Dictionary.","Grassineau, James",71,0,0,0,2,0,1,1,1,1,0,0,0,1,1,0,0,0,6,0,0,0,0,0,0,2,6,0,2,0,0,4,0,2,16,0,2,0,0,0,0,0,1,0,5,3,1,0,0,1,0,4,8,0,1769,1,1,"London : printed for J. Robson, Bookseller, at the Feathers in New Bond Street, MDCCLXIX. [1769].",London,379,male,1715,1769,FALSE,"no more than shaking upon it, or making mauv irflections of the voice upon any particular sound . R C E R C A T A, a kind of extempore prelude or overture , the same as a voluntary. See RESEARCH, VOLUNTARY, PRELUDE, and OVERTURE . RIDITTA. seereplica. RIFORMATO Syflema."
0652201100_000002,"Under the direction of the Earl of Chesterfield. Concert of Antient Music, Wednesday, February 5, 1800.",Concerts of Antient Music,106,0,5,0,4,0,0,21,0,0,1,4,0,0,0,2,22,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,1,1,4,6,0,4,0,16,2,4,0,1,0,0,1,0,0,1800,1,1,"[London : s.n., 1800].",London,232,unknown,,,FALSE,"performed this Season: Wednesday Friday ... Wednesday 5theof February. 12th of Ditto. i9th of Ditto. 28th of Ditto. 5th of March. i2th of Ditto. i9th of Ditto. 26th of Ditto. 2d of April. 23d of Ditto. 3oth of Ditto. 7th of May. Concert 1, 2., 3, 4: 5, 6, 7"
1269900700_000203,The complete dictionary of music. Consisting of a copious explanation of all words necessary to a true knowledge and understanding of music. Translated from the original French of Mons. J. J. Rousseau. By William Waring.,Jean-Jacques Rousseau,74,0,0,1,12,0,0,0,0,0,1,0,2,1,0,0,0,0,5,0,0,0,0,0,0,1,4,0,1,2,0,6,0,0,4,0,0,0,0,0,1,0,2,0,1,6,4,4,0,9,4,1,2,0,1779,1,1,"London : printed for J. French, No. 47, opposite Hatton-Garden, Holborn; and Fielding and Walker, Pater-Noster Row, [1779].",London,474,male,1712,1778,TRUE,"variation is indifferent for the foundation of the harmony , it is not so for the effect and expression . It is certain that the fundamental bass is made to fuitain the harmony , and reign below it. Every time then that we change the order, and vary the harmony"
0629000700_000009,"Concerts of antient music, under the patronage of Their Majesties; as performed at the new room, King's Theatre, Haymarket. 1798.",Concerts of Antient Music,110,0,6,0,6,0,0,23,0,0,2,6,0,0,0,2,21,0,0,0,0,3,2,0,0,0,0,0,0,1,0,2,0,1,0,3,0,0,1,0,8,0,0,0,18,1,0,0,2,0,0,2,0,0,1798,1,1,"London : printed for W. Lee, by Sampson Low, Berwick Street, [1798].",London,123,unknown,,,FALSE,"soldier. (Tbeodora) Handel . Chorus . And draw a blessing. J Song . Non so donee. Bach. Chorus . He sent a thick. (ijrae in Egypt) Handel . CONCERTO lft. Corelli. Song . Non VI turbate no. (Alcele.) Gluck. Chorus . 0 God, who in thy. (Joseph.) Handel . ACT"
1742200112_000553,"Encyclopædia Britannica; or, a dictionary of arts, sciences, and miscellaneous literature; ... The third edition, in eighteen volumes, greatly improved. Illustrated with five hundred and forty-two copperplates. ...",,61,0,0,0,0,0,2,0,3,0,0,0,0,0,0,3,2,0,0,0,2,0,0,1,0,2,1,0,1,0,1,3,5,0,0,0,9,0,2,1,1,0,3,0,0,0,5,3,0,1,1,9,0,0,1797,12,20,"Edinburgh : printed for A. Bell and C. Macfarquhar, 1797.",Edinburgh,802,unknown,,,FALSE,"been heardto afeend to B b in altiimo. Her shake was open and perse;; intonation true; her ere cution marked and rapid; the style of her singing , in the natural compass of her voice , grand and majestic. 4 In 1774 arrived Anna Pozzi, as fincceffor to theannapoz4 Gabrielli."
1112600200_000010,"Concerts of antient music, under the patronage of Their Majesties; as performed at the New Room, King's Theatre, Hay-Market. 1795.",Concerts of Antient Music,94,0,4,0,0,0,0,12,0,0,5,3,0,0,0,0,26,3,3,0,1,0,1,0,0,0,0,4,0,0,0,0,0,1,0,0,1,0,0,1,10,0,0,1,14,1,0,0,2,0,0,0,1,0,1795,1,1,"London : printed for W. Lee, [1795].",London,108,unknown,,,FALSE,"endearment worth caressing. DUET. MRS. HARRISON AND MASTER EVANS, AND CHORUS . PURCEL. FEAR no danger to ensue, The hero loves as well as vou; Ever gentle, ever smiling, And the cares of life beguiling: .Da Cape. Cupids strew your paths with flowers, Gathered from Elysian bowers. Da Capo. %....."
1016800104_000014,"A general history of music, from the earliest ages to the present period. To which is prefixed, A dissertation on the music of the ancients. By Charles Burney, Mus.D. F.R.S. ...",Charles Burney,64,2,0,1,0,1,2,0,1,0,0,0,1,0,0,0,0,1,0,0,2,0,0,0,0,3,0,0,2,1,1,7,2,0,1,0,11,1,0,2,2,1,2,3,0,0,7,0,0,3,0,4,0,0,1776,4,4,"London : printed for the author: and sold by T. Becket, Strand; J. Robson, New Bond-Street; and G. Robinson, Paternoster-Row, MDCCLXXVI. [1776]-89.",London,711,male,1726,1814,TRUE,"cart, or movable f' fiage, composed by the same Quagliati, in my own room, chiefly "" in the manner he found most agreeable to me, and performed in "" marks through the streets ot Rome during the Carnival of 1606, "" was the first dramatic action, or representation in Music"
1112501800_000005,"Concerts of antient music, under the patronage of Their Majesties: as performed at the New Rooms, Tottenham-Street, MDCCLXXXVI.",Concerts of Antient Music,81,0,2,0,2,0,0,6,0,0,2,7,0,0,0,2,14,1,0,0,0,2,0,0,0,0,0,2,0,0,0,1,0,1,0,0,0,0,2,8,5,0,2,2,16,0,0,0,1,0,0,3,0,0,1786,1,1,"London : printed for W. Lee, by Henry Reynell, (no. 21,) Piccadilly, near the Hay-Market, [1786].",London,81,unknown,,,FALSE,"Ycdnejcday, the Sth of March. ujnder the dire&ion of S ir twatkin lwilliams Wynn, Bart. for Lord Vis. Fitzwilliam. liedlcefday, March 8th, 1786 Concert of Ancient Mus C A C T I. EIGHTH OVERTURE , First Set. Martini. Recit . Frondi tenere e belle, an. Song . Ombra mai fu,"
0545301001_000093,"An inquiry into the fine arts. By Thomas Robertson, Minister of Dalmeny, and Fellow of the Royal Society of Edinburgh. Volume the first.","Robertson, Thomas           1799",61,0,0,0,1,1,0,0,1,1,0,0,0,0,1,1,5,0,2,2,1,0,0,0,3,1,2,0,1,0,0,14,5,0,1,2,4,1,1,0,0,0,2,0,1,0,5,1,0,0,0,1,0,0,1784,1,1,"London : printed for W. Strahan; and T. Cadell, in the Strand, MDCCLXXXIV. [1784].",London,464,unknown,,,FALSE,Music . The people of England are not born to sadness and to tenderness in the Arts ; moods of that sort suit not with the blunt vigour and the high tone of the land. They indulge the gayer and smarter emotions; leaving it to other nations to hang over
1129800700_000003,"Melody - the soul of music: an essay towards the improvement of the musical art: with an appendix, containing account of an invention.",,65,1,0,0,1,0,0,0,1,1,0,0,4,4,0,0,0,0,2,1,0,0,0,2,1,6,0,2,0,0,0,14,0,0,1,2,3,1,0,0,0,1,4,0,1,2,2,3,0,0,1,4,0,0,1798,1,1,"Glasgow : printed in the Courier Office, 1798.",Glasgow,79,unknown,,,FALSE,"if not simi "" litude, between certain musical sounds 23 "" and mental affections. Soft music ""may be considered as analogous to "" gentle emotions, and loud music , if ""the notes are sweet and not too rapid, "" to sublime ones, and a quick succession of noisy notes, like"
0652201100_000003,"Under the direction of the Earl of Chesterfield. Concert of Antient Music, Wednesday, February 5, 1800.",Concerts of Antient Music,82,2,5,0,3,0,0,13,0,0,2,2,0,0,0,0,18,0,0,2,0,1,0,0,0,0,0,1,0,0,0,0,0,4,2,0,0,0,1,1,9,0,0,1,9,4,0,0,2,0,0,0,0,0,1800,1,1,"[London : s.n., 1800].",London,232,unknown,,,FALSE,"CHORUS . Glory to God! the strong cemented walls, The tottering towers, the ponderous ruin falls: The nations tremble at the dreadful sound , Heaven thunders, tempests roar, and groans the ground. Da Capo. END OF THE SECOND CONCERT . - - "", 2 ;; UNDER THE DIRECTION OF the"
1182501300_000001,A catalogue of instrumental and vocal musick Printed for and sold by I. Walsh in Catharine Street in the Strand.,"Walsh, John           1766",63,0,0,0,6,0,0,0,0,0,1,5,0,0,1,0,6,0,1,0,0,0,0,0,0,0,1,0,0,0,0,4,5,2,0,0,0,0,0,0,1,0,0,8,17,0,0,0,0,1,3,1,0,0,1748,1,1,"[London, s.n., 1748?].",London,2,unknown,,,FALSE,"C * - 7 ^ - t 7' A Catalo ue ofvocal and Iiftrumental Music , Printed for and Sold by I.WALSH in catharinestret in the Strand Vocal Music , Englift. Vocal Music , Italian . Lessons for the Harptid 5 Solos for aflute rba(s s. d. Oratorios t, Mr"
1736000200_000021,"An essay on musical expression. By Charles Avison, organist in Newcastle. The second edition, with alterations and large additions. To which is added, a letter to the author, concerning the music of the ancients, and some passages in classic writers, relating to that subject. Likewise, Mr Avison's reply to the author of remarks on the essay on musical expression. In a letter from Mr. Avison, to his friend in London.",Charles Avison,71,0,0,0,3,3,0,0,4,3,1,1,0,6,0,0,0,1,1,2,2,0,0,0,0,1,0,0,4,0,2,6,3,0,0,1,14,2,2,0,0,0,0,0,1,0,2,1,0,0,2,1,2,0,1753,1,1,"London : Printed for C. Davis, opposite Gray's-Inn-Gate, in Holborn, MDCCLIII. [1753].",London,269,male,1709,1770,FALSE,"could be ex peated from them. But if we would hear these various Qualities united in their full Perfeaion, we must repair to the admired GIARDINI. The Brilliancy and Fullness of his Tone , the Sweetness, Spirit, and Variety of his Expression , his amazing Rapidity of Execution, and Ex"
0013904300_000202,A dictionary of music. Translated from the French of Mons. J. J. Rousseau. By William Waring.,Jean-Jacques Rousseau,77,0,0,1,12,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2,4,0,1,2,0,5,1,0,5,0,0,0,0,0,1,0,2,0,0,9,2,4,0,9,5,7,2,0,1775,1,1,"London : printed for J. French, No. 47, opposite Hatton-Garden, Holborn, [1775?].",London,470,male,1712,1778,TRUE,"harpsichord the different variations of a concord, as long as they may be done with a tingle hand, are called superficies. VARIATIONS. We understand under this name, all the methods of ornamenting and doubling an air , whether by diminutions, or by passages, or other graces, which adorn and figure"
0652201100_000007,"Under the direction of the Earl of Chesterfield. Concert of Antient Music, Wednesday, February 5, 1800.",Concerts of Antient Music,54,0,1,0,2,0,1,8,0,0,1,1,0,0,0,0,9,0,0,0,0,3,2,0,0,0,0,0,0,0,1,1,0,1,1,0,1,0,1,1,3,0,2,4,6,1,1,0,1,0,0,1,0,0,1800,1,1,"[London : s.n., 1800].",London,232,unknown,,,FALSE,"I, OVERTURE and MARCH. (spipio.) Handel . PUET. Miss JACKSON and Master ELLIOTT. Handel . J. TAME si sarai tu quello Solo caro solo bello Al miio guardo ed al miio cor. S. Tame si, e piil m'appago Ch'aver soglio Ch'esser vago Southeast son caro al tuo bel' cor. J."
1016800104_000152,"A general history of music, from the earliest ages to the present period. To which is prefixed, A dissertation on the music of the ancients. By Charles Burney, Mus.D. F.R.S. ...",Charles Burney,75,5,0,1,17,0,0,1,1,2,0,0,1,0,0,0,5,0,2,1,0,0,0,1,0,0,0,0,2,3,0,0,9,0,5,0,5,2,0,0,1,1,0,1,2,0,3,0,0,1,0,2,0,1,1776,4,4,"London : printed for the author: and sold by T. Becket, Strand; J. Robson, New Bond-Street; and G. Robinson, Paternoster-Row, MDCCLXXVI. [1776]-89.",London,711,male,1726,1814,TRUE,"second aft begins with a very beautiful cavatina, for Anniba LI Southeast non ho 1' idol mio, calculated to display a fine counter tenor voice . Mr. Beard after this had a spirited air : Guerra e pace, in a style which now appears somewhat antique, but with Handel's science"
0033000101_000052,"Eloisa: or, a series of original letters collected and published by Mr. J. J. Rousseau, Citizen Of Geneva. Translated from the French.",Jean-Jacques Rousseau,74,0,0,1,3,2,0,0,0,1,0,0,0,9,0,1,0,1,1,1,1,0,0,2,1,0,5,0,1,2,0,11,2,0,1,3,2,0,3,0,2,0,3,0,2,4,1,1,0,0,0,5,2,0,1784,1,4,"London : printed by H. Baldwin: sold by R. Baldwin, In Pater-Noster Row; and T. Becket, In Pall-Mall, MDCCLXXXIV. [1784].",London,350,male,1712,1778,TRUE,"imitated the operas which were then common in Italy, we have beheld them, thirty or forty years behind us, copying, mutilating, and spoiling our ancient compositions , just as other nations do by their fashions. Whenever they boast of their chansons, they pronounce their own condemnation; for if they could"
0452900700_000009,"Under the direction of His Grace the Duke of Leeds. Concert of Antient Music, Wednesday, February 7, 1798.",Concerts of Antient Music,74,1,4,0,2,0,2,15,0,0,8,4,0,0,0,4,6,2,0,1,0,2,0,0,0,0,0,1,0,0,0,1,1,2,0,0,3,0,0,1,6,0,0,0,8,0,0,0,0,0,0,0,0,0,1798,1,1,"[London : s.n., 1798].",London,191,unknown,,,FALSE,"to the sacrifice, yet he opened not his mouth. When he was reviled, he reviled not again; when he suffered, he threatened not, but committed himself to him that judgeth righteously. Da Capo. B ( 6) CHORUS . (MESSIAH.) Handel . For unto us a Child is born, unto us"
0773100302_000028,"The present state of music in Germany, the Netherlands, and United Provinces. Or, the journal of a tour through those countries, undertaken to collect materials for a general history of music. By Charles Burney, ... In two volumes. ...",Charles Burney,49,1,0,0,0,0,1,0,2,3,0,2,0,0,0,0,0,0,2,0,1,0,1,0,0,3,0,0,1,0,0,10,0,0,2,1,5,1,0,0,1,0,1,1,0,1,5,0,1,2,1,0,0,0,1775,2,2,"London : printed for T. Becket; J. Robson; and G. Robinson, 1775.",London,357,male,1726,1814,TRUE,"simplicity, would reduce music to the same metrical laws as poetry, and make long and short syllables determine melody; which Would be neither suffering more than one found, to be given to one syllable, nor a longer or hoorter duration to that sound , than the poetical rhythmus requires; but"
0652201100_000011,"Under the direction of the Earl of Chesterfield. Concert of Antient Music, Wednesday, February 5, 1800.",Concerts of Antient Music,77,0,4,0,1,0,0,12,0,0,5,5,0,0,0,1,8,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,3,0,1,2,1,0,11,0,1,2,11,1,1,0,0,0,0,2,0,0,1800,1,1,"[London : s.n., 1800].",London,232,unknown,,,FALSE,"thine. Rule, Britannia, c. The muses, still with freedom found, Shall to thy happy coasts repair; Blessed Isle! with matchless beauty crowned, And manly hearts to guard the fair. Rule Britannia, c. END OF THEY EIGHTH CONCERT . E SEVERAL Persons having thought proper, during the present Season, to refuse"
0452900500_000007,"Under the direction of His Grace the Duke of Leeds. Concert of Antient Music. Wednesday, February 8, 1792.",Concerts of Antient Music,80,0,8,0,2,1,0,9,0,0,3,2,0,0,0,0,17,0,1,1,1,2,2,0,0,0,0,0,0,0,0,2,0,2,1,0,0,0,1,2,6,0,1,1,11,0,1,0,0,0,0,1,2,0,1792,1,1,"[London : s.n., 1792].",London,97,unknown,,,FALSE,"Handel . ACT I. RECIT . accomp. Mr. KELLY. (ephthaa) Handel . DEEPER and deeper still, thy goodness, child, Pierceth a father's bleeding heart, and checks The cruel sentence on my faltering tongue. Oh! let me whisper it to the raging winds Or howling deserts; for the ears of men"
1282500100_000159,"Essays on the nature and immutability of truth in opposition to Sophistry and Scepticism; on poetry and music, as they affect the mind; on laughter, and ludicrous composition; on the utility of classical learning. By James Beattie, L L. D. Professor of Moral Philosophy and Logic in the Marischal College and University of Aberdeen.",James Beattie,75,0,0,0,1,7,0,0,0,1,1,0,0,2,0,0,0,0,2,2,0,0,0,12,0,3,0,0,0,0,0,19,0,0,3,2,0,1,0,0,0,0,3,0,1,4,0,2,1,2,1,0,4,1,1777,1,1,"Edinburgh : printed for the author: and sold by Edward and Charles Dilly, in London; and William Creech, Edinburgh, M.DCC.LXXVII. [1777].",Edinburgh,776,male,1735,1803,FALSE,"beasts, or birds? of winds, woods, or waters? Ina word , an air may be pastoral, and in the highest degree pleating, which imitates neither sound nor motion, nor anything else whatever. After all, it must be acknowledged, that there is some relation at least, or analogy, if not similitude,"
0013904300_000072,A dictionary of music. Translated from the French of Mons. J. J. Rousseau. By William Waring.,Jean-Jacques Rousseau,61,0,0,2,4,0,0,0,5,0,0,0,3,6,0,0,0,0,0,0,0,0,0,0,1,5,1,0,1,2,1,1,0,0,4,2,1,1,0,0,0,0,1,0,0,5,2,4,1,2,0,4,2,0,1775,1,1,"London : printed for J. French, No. 47, opposite Hatton-Garden, Holborn, [1775?].",London,470,male,1712,1778,TRUE,"the soul, care readily painted with equal notes, whose couric is neither quick nor fiow. E X 163 One observation, whicht the comporer ought not to neglfet, is,  that the more the hlarmonv is removed, the less lively the movement should be; so that the mind may have time"
1112600100_000005,"Concerts of antient music, under the patronage of Their Majesties, as performed at the New Rooms, Tottenham-Street, M.DCC.XCIV.",Concerts of Antient Music,86,0,5,0,2,0,1,15,0,0,2,2,0,0,0,1,26,0,0,1,0,3,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,1,2,1,4,0,1,0,8,2,2,0,1,0,0,2,0,0,1794,1,1,"London : printed for W. Lee, [1794].",London,98,unknown,,,FALSE,"queffi non fanno Render al mio conforto altro che danno. ARIA. Quell' amor che e nato a forza Non contenta un cor amante Qual s'accende tal s'ammorza E si perde in un initante. CHORUS . HIANDEL. WHEN his loud voice in thunder spoke With conscious fear the billows broke, Observant"
0856000300_000071,"A musical dictionary; being a collection of terms and characters, as well ancient as modern; including the historical, theoretical, and practical parts of music: ... The whole carefully abstracted from the best authors ... By James Grassineau, Gent.","Grassineau, James",57,0,0,1,2,1,0,0,2,1,1,0,0,2,0,0,0,0,1,0,0,0,0,0,0,3,2,0,2,1,0,9,1,0,3,2,1,0,0,0,1,0,2,0,6,0,3,3,0,1,1,3,2,0,1740,1,1,"London : printed [by C. Jephson] for J. Wilcox, 1740.",London,370,male,1715,1769,FALSE,"crfc is conpofed. l'usic, Naturale, is often opposed to ar/ificiale, and fig ifes a kind of music or song , formed by the organs of the uman voice , unassisted by instruments , or other artifices; but roperly'tis when the song proceeds in the natural order of the lrc, without"
0262800101_000052,"A course of the belles lettres: or the principles of literature. Translated from the French of the Abbot Batteux, Professor of Rhetoric in the Royal College of Navarre, at Paris. By Mr. Miller. In four volumes. ...",Charles Batteux,70,0,0,0,0,5,0,1,1,1,1,0,0,5,0,0,0,0,5,0,0,0,0,3,2,1,0,1,1,5,1,10,0,0,4,3,1,0,1,0,0,0,0,1,0,3,1,9,0,0,0,1,3,0,1761,1,4,"London : printed for B. Law and Co. T. Caslon, J. Coote, S. Hooper, G. Kearsly, and A. Morley, MDCCLXI. [1761].",London,397,male,1713,1780,FALSE,"has at best but the merit of an historian, a servile imitator . We must go much farther if we f: ek beautiful nature. There are in music and dancing, as well as in painting, painting, beauties which artifrs call light and transitory, fine strokes which escape in the ecstasy"
1691300123_000313,"The European magazine, and London review; containing the literature, history, politics, arts, manners and amusements of the age. By the Philological Society of London.",Philological Society (Great Britain),93,4,0,0,0,0,0,0,1,1,0,0,1,2,0,0,0,0,3,0,1,0,0,0,0,4,0,0,0,0,2,7,0,0,1,0,3,0,1,0,0,0,2,0,0,20,0,19,0,1,1,16,2,1,1782,23,86,"London [England] : printed for John Fielding No. 23, Pater Noster Row; John Debrett, opposite Burlington House, Piccadilly; and John Sewell, No. 32, Cornhill, [1782]-1826.",London,518,unknown,,,FALSE,"is more or less mty/ica, as the vibrations which make up its unison or sound are pefe/?, and in TRUE proportion to each other. Such a voice is said to ring, and to have tone ; so likewise of the tene of a violin or any other instrument . From"
0104000308_000008,The works of J. J. Rousseau. Translated from the French. In ten volumes. ...,Jean-Jacques Rousseau,73,11,0,4,4,2,0,0,3,0,1,0,1,4,0,0,0,0,1,0,0,0,0,0,0,3,3,0,3,1,0,5,0,0,6,0,0,0,0,0,0,0,4,0,4,1,0,0,0,1,2,6,3,0,1773,8,10,"Edinburgh : printed for J. Bell, J. Dickson, and C. Elliot, M.DCC.LXXIII. [-M.DCC.LXXIV. 1773-1774].",Edinburgh,381,male,1712,1778,TRUE,"directed to the same objet. Thus all good Italian composers conform to it with a degree of solicitude that borders on affetation; and if we reflet ever so little upon it, we fiall presently perceive that it is from this circumstance their music derives its principal efiras. It is in"
0452900800_000005,"Under the direction of the Earl of Chesterfield. Concert of Antient Music, Wednesday, February 13, 1799.",Concerts of Antient Music,89,0,5,0,1,1,0,14,0,0,4,5,0,0,0,0,24,0,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,1,0,1,0,0,0,8,0,1,2,11,1,0,0,2,0,0,0,0,0,1799,1,1,"[London : s.n., 1799].",London,171,unknown,,,FALSE,"I will sing unto the LORD, for he hath triumphed gloriously: The horse and his rider hath HE thrown into the sea. END OF THE FIRST ACT . ( 8) ACT II OVERTURE . (XERXES.) Handel . RECIT . accomp. Mr. HARRISON. Handel , FRONDI tenere e belle Dell mio"
